# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
6.48204007e+00 1.12129720e-02 1.37514902e-04
6.45966819e+00 1.11389832e-02 1.37514902e-04
6.43737351e+00 1.11322910e-02 1.37514902e-04
6.41515579e+00 1.11495487e-02 1.37514902e-04
6.39301474e+00 1.11032192e-02 1.37514902e-04
6.37095011e+00 1.10946856e-02 1.37514902e-04
6.34896163e+00 1.11112596e-02 1.37514902e-04
6.32704905e+00 1.10998861e-02 1.37514902e-04
6.30521209e+00 1.11073900e-02 1.37514902e-04
6.28345050e+00 1.10937866e-02 1.37514902e-04
6.26176402e+00 1.11167624e-02 1.37514902e-04
6.24015238e+00 1.11081043e-02 1.37514902e-04
6.21861534e+00 1.11160194e-02 1.37514902e-04
6.19715262e+00 1.11068343e-02 1.37514902e-04
6.17576399e+00 1.11354608e-02 1.37514902e-04
6.15444917e+00 1.11420934e-02 1.37514902e-04
6.13320792e+00 1.10982499e-02 1.37514902e-04
6.11203998e+00 1.11518586e-02 1.37514902e-04
6.09094509e+00 1.11112327e-02 1.37514902e-04
6.06992302e+00 1.11202896e-02 1.37514902e-04
6.04897350e+00 1.11575725e-02 1.37514902e-04
6.02809628e+00 1.11525004e-02 1.37514902e-04
6.00729112e+00 1.10924334e-02 1.37514902e-04
5.98655776e+00 1.11551619e-02 1.37514902e-04
5.96589596e+00 1.11512188e-02 1.37514902e-04
5.94530548e+00 1.11717875e-02 1.37514902e-04
5.92478606e+00 1.11350271e-02 1.37514902e-04
5.90433746e+00 1.11547341e-02 1.37514902e-04
5.88395943e+00 1.11653372e-02 1.37514902e-04
5.86365174e+00 1.11512544e-02 1.37514902e-04
5.84341413e+00 1.11724398e-02 1.37514902e-04
5.82324638e+00 1.11641409e-02 1.37514902e-04
5.80314823e+00 1.11516386e-02 1.37514902e-04
5.78311944e+00 1.11833769e-02 1.37514902e-04
5.76315978e+00 1.11726844e-02 1.37514902e-04
5.74326902e+00 1.11488500e-02 1.37514902e-04
5.72344690e+00 1.11842996e-02 1.37514902e-04
