# wavelength(micron) (Rp/Rs)^2 std((Rp/Rs)^2)
1.08828974e+00 1.03327800e-02 1.07393810e-04
1.07751459e+00 1.02925306e-02 1.07393810e-04
1.06684613e+00 1.02897112e-02 1.07393810e-04
1.05628330e+00 1.02930499e-02 1.07393810e-04
1.04582505e+00 1.02970450e-02 1.07393810e-04
1.03547034e+00 1.03053151e-02 1.07393810e-04
1.02521816e+00 1.03239631e-02 1.07393810e-04
1.01506749e+00 1.03317659e-02 1.07393810e-04
1.00501732e+00 1.03476898e-02 1.07393810e-04
9.95066649e-01 1.03653630e-02 1.07393810e-04
9.85214504e-01 1.03804735e-02 1.07393810e-04
9.75459905e-01 1.03856519e-02 1.07393810e-04
9.65801886e-01 1.03866633e-02 1.07393810e-04
9.56239491e-01 1.03868988e-02 1.07393810e-04
9.46771773e-01 1.03873596e-02 1.07393810e-04
9.37397795e-01 1.04010240e-02 1.07393810e-04
9.28116629e-01 1.03888440e-02 1.07393810e-04
9.18927355e-01 1.03224803e-02 1.07393810e-04
9.09829065e-01 1.03003089e-02 1.07393810e-04
9.00820856e-01 1.03063990e-02 1.07393810e-04
8.91901838e-01 1.02977568e-02 1.07393810e-04
8.83071126e-01 1.02721189e-02 1.07393810e-04
8.74327848e-01 1.02764258e-02 1.07393810e-04
8.65671137e-01 1.02813491e-02 1.07393810e-04
8.57100135e-01 1.02871164e-02 1.07393810e-04
8.48613995e-01 1.02988858e-02 1.07393810e-04
8.40211877e-01 1.03036707e-02 1.07393810e-04
8.31892947e-01 1.03056972e-02 1.07393810e-04
8.23656383e-01 1.03056188e-02 1.07393810e-04
8.15501370e-01 1.03089772e-02 1.07393810e-04
8.07427099e-01 1.02968234e-02 1.07393810e-04
7.99432771e-01 1.02836634e-02 1.07393810e-04
7.91517595e-01 1.02828680e-02 1.07393810e-04
7.83680787e-01 1.02840151e-02 1.07393810e-04
7.75921571e-01 1.02844287e-02 1.07393810e-04
7.68239180e-01 1.02869896e-02 1.07393810e-04
7.60632851e-01 1.02922200e-02 1.07393810e-04
7.53101833e-01 1.03013887e-02 1.07393810e-04
7.45645379e-01 1.03045091e-02 1.07393810e-04
