# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
8.57695899e+00 7.55990757e-04 6.95475889e-05
8.54735677e+00 8.00869535e-04 6.95475889e-05
8.51785672e+00 7.25671228e-04 6.95475889e-05
8.48845848e+00 7.12988906e-04 6.95475889e-05
8.45916171e+00 7.11841855e-04 6.95475889e-05
8.42996605e+00 7.72317677e-04 6.95475889e-05
8.40087116e+00 7.54775193e-04 6.95475889e-05
8.37187669e+00 7.83057920e-04 6.95475889e-05
8.34298228e+00 7.66969724e-04 6.95475889e-05
8.31418760e+00 7.32438024e-04 6.95475889e-05
8.28549231e+00 7.57300286e-04 6.95475889e-05
8.25689604e+00 7.95166649e-04 6.95475889e-05
8.22839848e+00 7.72579322e-04 6.95475889e-05
8.19999927e+00 7.47116331e-04 6.95475889e-05
8.17169808e+00 7.54917554e-04 6.95475889e-05
8.14349456e+00 7.32914877e-04 6.95475889e-05
8.11538839e+00 7.36306317e-04 6.95475889e-05
8.08737922e+00 7.20907015e-04 6.95475889e-05
8.05946672e+00 7.18391417e-04 6.95475889e-05
8.03165056e+00 7.55754677e-04 6.95475889e-05
8.00393040e+00 7.72115061e-04 6.95475889e-05
7.97630591e+00 7.58687632e-04 6.95475889e-05
7.94877676e+00 7.65690615e-04 6.95475889e-05
7.92134263e+00 7.73920044e-04 6.95475889e-05
7.89400319e+00 7.70166238e-04 6.95475889e-05
7.86675810e+00 7.99718174e-04 6.95475889e-05
7.83960704e+00 7.87114412e-04 6.95475889e-05
7.81254969e+00 7.82050511e-04 6.95475889e-05
7.78558573e+00 7.56796824e-04 6.95475889e-05
7.75871483e+00 8.05849268e-04 6.95475889e-05
7.73193667e+00 7.92042260e-04 6.95475889e-05
7.70525093e+00 7.74116940e-04 6.95475889e-05
7.67865730e+00 8.09869602e-04 6.95475889e-05
7.65215545e+00 7.48544776e-04 6.95475889e-05
7.62574506e+00 7.63244306e-04 6.95475889e-05
7.59942583e+00 8.00629415e-04 6.95475889e-05
7.57319744e+00 7.91557129e-04 6.95475889e-05
7.54705957e+00 7.61163723e-04 6.95475889e-05
7.52101191e+00 7.51485540e-04 6.95475889e-05
7.49505415e+00 8.34079682e-04 6.95475889e-05
7.46918598e+00 7.79409091e-04 6.95475889e-05
7.44340709e+00 7.24900298e-04 6.95475889e-05
7.41771717e+00 8.16928761e-04 6.95475889e-05
7.39211592e+00 7.59149644e-04 6.95475889e-05
7.36660303e+00 7.87554398e-04 6.95475889e-05
7.34117819e+00 7.39032859e-04 6.95475889e-05
7.31584110e+00 7.91837474e-04 6.95475889e-05
7.29059146e+00 7.37585596e-04 6.95475889e-05
7.26542897e+00 8.27329223e-04 6.95475889e-05
7.24035332e+00 8.02515592e-04 6.95475889e-05
7.21536422e+00 7.76444931e-04 6.95475889e-05
7.19046136e+00 7.82729615e-04 6.95475889e-05
7.16564445e+00 7.79740511e-04 6.95475889e-05
7.14091319e+00 7.42473112e-04 6.95475889e-05
7.11626729e+00 7.79259809e-04 6.95475889e-05
7.09170646e+00 7.93060509e-04 6.95475889e-05
7.06723039e+00 7.94111991e-04 6.95475889e-05
7.04283879e+00 7.56501403e-04 6.95475889e-05
7.01853138e+00 8.02252603e-04 6.95475889e-05
6.99430787e+00 7.19468565e-04 6.95475889e-05
6.97016796e+00 7.24916282e-04 6.95475889e-05
6.94611136e+00 7.63392592e-04 6.95475889e-05
6.92213779e+00 7.95422335e-04 6.95475889e-05
6.89824697e+00 7.61237369e-04 6.95475889e-05
6.87443860e+00 8.13388898e-04 6.95475889e-05
6.85071240e+00 7.87873875e-04 6.95475889e-05
6.82706809e+00 7.63931215e-04 6.95475889e-05
6.80350538e+00 7.83573325e-04 6.95475889e-05
6.78002400e+00 8.00846483e-04 6.95475889e-05
6.75662366e+00 8.22051817e-04 6.95475889e-05
6.73330408e+00 7.28075517e-04 6.95475889e-05
6.71006499e+00 8.54611248e-04 6.95475889e-05
6.68690611e+00 7.97595360e-04 6.95475889e-05
6.66382715e+00 8.33634476e-04 6.95475889e-05
6.64082785e+00 8.54890179e-04 6.95475889e-05
6.61790793e+00 7.98181402e-04 6.95475889e-05
6.59506711e+00 7.93817032e-04 6.95475889e-05
6.57230512e+00 7.51166843e-04 6.95475889e-05
6.54962170e+00 7.98271193e-04 6.95475889e-05
6.52701656e+00 8.55931453e-04 6.95475889e-05
6.50448944e+00 7.96714559e-04 6.95475889e-05
6.48204007e+00 7.55296417e-04 6.95475889e-05
6.45966819e+00 7.27009337e-04 6.95475889e-05
6.43737351e+00 7.49631511e-04 6.95475889e-05
6.41515579e+00 7.73973778e-04 6.95475889e-05
6.39301474e+00 7.45320245e-04 6.95475889e-05
6.37095011e+00 8.03345114e-04 6.95475889e-05
6.34896163e+00 7.95430464e-04 6.95475889e-05
6.32704905e+00 7.00604812e-04 6.95475889e-05
6.30521209e+00 7.61942517e-04 6.95475889e-05
