# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
1.07753760e+01 1.22891312e-04 3.02280424e-06
1.07381862e+01 1.22907429e-04 3.02280424e-06
1.07011248e+01 1.22583303e-04 3.02280424e-06
1.06641913e+01 1.22484500e-04 3.02280424e-06
1.06273853e+01 1.23300498e-04 3.02280424e-06
1.05907063e+01 1.22999935e-04 3.02280424e-06
1.05541539e+01 1.22991840e-04 3.02280424e-06
1.05177277e+01 1.22183625e-04 3.02280424e-06
1.04814272e+01 1.22804075e-04 3.02280424e-06
1.04452519e+01 1.22548228e-04 3.02280424e-06
1.04092015e+01 1.23292306e-04 3.02280424e-06
1.03732756e+01 1.22466157e-04 3.02280424e-06
1.03374736e+01 1.22296121e-04 3.02280424e-06
1.03017952e+01 1.22772176e-04 3.02280424e-06
1.02662400e+01 1.22536942e-04 3.02280424e-06
1.02308074e+01 1.22841835e-04 3.02280424e-06
1.01954972e+01 1.21751253e-04 3.02280424e-06
1.01603088e+01 1.22211615e-04 3.02280424e-06
1.01252418e+01 1.22565285e-04 3.02280424e-06
1.00902959e+01 1.22661387e-04 3.02280424e-06
1.00554706e+01 1.22644501e-04 3.02280424e-06
1.00207655e+01 1.22745124e-04 3.02280424e-06
9.98618022e+00 1.22677265e-04 3.02280424e-06
9.95171426e+00 1.22409388e-04 3.02280424e-06
9.91736726e+00 1.22531178e-04 3.02280424e-06
9.88313880e+00 1.23214602e-04 3.02280424e-06
9.84902848e+00 1.22476906e-04 3.02280424e-06
9.81503589e+00 1.22452612e-04 3.02280424e-06
9.78116061e+00 1.22669845e-04 3.02280424e-06
9.74740226e+00 1.22634474e-04 3.02280424e-06
9.71376041e+00 1.23129927e-04 3.02280424e-06
9.68023467e+00 1.22829591e-04 3.02280424e-06
9.64682465e+00 1.23191271e-04 3.02280424e-06
9.61352993e+00 1.23575835e-04 3.02280424e-06
9.58035013e+00 1.22926086e-04 3.02280424e-06
9.54728484e+00 1.22206924e-04 3.02280424e-06
9.51433367e+00 1.23263221e-04 3.02280424e-06
9.48149623e+00 1.23413256e-04 3.02280424e-06
9.44877213e+00 1.23749765e-04 3.02280424e-06
9.41616096e+00 1.23581582e-04 3.02280424e-06
9.38366235e+00 1.23010009e-04 3.02280424e-06
9.35127591e+00 1.23121729e-04 3.02280424e-06
9.31900124e+00 1.23551780e-04 3.02280424e-06
9.28683796e+00 1.23565544e-04 3.02280424e-06
9.25478569e+00 1.23808311e-04 3.02280424e-06
9.22284404e+00 1.23454532e-04 3.02280424e-06
9.19101264e+00 1.23773284e-04 3.02280424e-06
9.15929110e+00 1.23387056e-04 3.02280424e-06
9.12767904e+00 1.23398867e-04 3.02280424e-06
9.09617608e+00 1.23699157e-04 3.02280424e-06
9.06478186e+00 1.23636537e-04 3.02280424e-06
9.03349598e+00 1.24317492e-04 3.02280424e-06
9.00231809e+00 1.23619704e-04 3.02280424e-06
8.97124780e+00 1.24186906e-04 3.02280424e-06
8.94028475e+00 1.24235366e-04 3.02280424e-06
8.90942856e+00 1.24109545e-04 3.02280424e-06
8.87867887e+00 1.24016869e-04 3.02280424e-06
8.84803530e+00 1.23652413e-04 3.02280424e-06
8.81749750e+00 1.24880978e-04 3.02280424e-06
8.78706510e+00 1.24502521e-04 3.02280424e-06
8.75673773e+00 1.24834581e-04 3.02280424e-06
8.72651503e+00 1.24390609e-04 3.02280424e-06
8.69639664e+00 1.24083497e-04 3.02280424e-06
8.66638219e+00 1.24316298e-04 3.02280424e-06
8.63647134e+00 1.24231915e-04 3.02280424e-06
8.60666373e+00 1.23950195e-04 3.02280424e-06
8.57695899e+00 1.24484196e-04 3.02280424e-06
8.54735677e+00 1.25013873e-04 3.02280424e-06
8.51785672e+00 1.24302171e-04 3.02280424e-06
8.48845848e+00 1.25034763e-04 3.02280424e-06
8.45916171e+00 1.24736513e-04 3.02280424e-06
8.42996605e+00 1.24972621e-04 3.02280424e-06
8.40087116e+00 1.24529516e-04 3.02280424e-06
8.37187669e+00 1.25406296e-04 3.02280424e-06
8.34298228e+00 1.25595949e-04 3.02280424e-06
8.31418760e+00 1.25167918e-04 3.02280424e-06
8.28549231e+00 1.24771794e-04 3.02280424e-06
8.25689604e+00 1.25109177e-04 3.02280424e-06
8.22839848e+00 1.25070977e-04 3.02280424e-06
8.19999927e+00 1.25485623e-04 3.02280424e-06
8.17169808e+00 1.25599278e-04 3.02280424e-06
8.14349456e+00 1.24828954e-04 3.02280424e-06
8.11538839e+00 1.25226946e-04 3.02280424e-06
8.08737922e+00 1.25410475e-04 3.02280424e-06
8.05946672e+00 1.25059962e-04 3.02280424e-06
8.03165056e+00 1.25180222e-04 3.02280424e-06
8.00393040e+00 1.24545482e-04 3.02280424e-06
7.97630591e+00 1.25839296e-04 3.02280424e-06
7.94877676e+00 1.24172628e-04 3.02280424e-06
7.92134263e+00 1.25167994e-04 3.02280424e-06
7.89400319e+00 1.26039805e-04 3.02280424e-06
7.86675810e+00 1.25341280e-04 3.02280424e-06
7.83960704e+00 1.24799247e-04 3.02280424e-06
7.81254969e+00 1.25048151e-04 3.02280424e-06
7.78558573e+00 1.24476741e-04 3.02280424e-06
7.75871483e+00 1.26090408e-04 3.02280424e-06
7.73193667e+00 1.25477322e-04 3.02280424e-06
7.70525093e+00 1.24783374e-04 3.02280424e-06
7.67865730e+00 1.25248425e-04 3.02280424e-06
7.65215545e+00 1.25040689e-04 3.02280424e-06
7.62574506e+00 1.25684049e-04 3.02280424e-06
7.59942583e+00 1.26060410e-04 3.02280424e-06
7.57319744e+00 1.25336697e-04 3.02280424e-06
7.54705957e+00 1.24945512e-04 3.02280424e-06
7.52101191e+00 1.24714851e-04 3.02280424e-06
7.49505415e+00 1.24913959e-04 3.02280424e-06
7.46918598e+00 1.25075026e-04 3.02280424e-06
7.44340709e+00 1.24467045e-04 3.02280424e-06
7.41771717e+00 1.25138106e-04 3.02280424e-06
7.39211592e+00 1.24406071e-04 3.02280424e-06
7.36660303e+00 1.25753339e-04 3.02280424e-06
7.34117819e+00 1.26125469e-04 3.02280424e-06
7.31584110e+00 1.25109416e-04 3.02280424e-06
7.29059146e+00 1.25468409e-04 3.02280424e-06
7.26542897e+00 1.25621270e-04 3.02280424e-06
7.24035332e+00 1.25495024e-04 3.02280424e-06
7.21536422e+00 1.25112531e-04 3.02280424e-06
7.19046136e+00 1.24570076e-04 3.02280424e-06
7.16564445e+00 1.25428994e-04 3.02280424e-06
7.14091319e+00 1.25518512e-04 3.02280424e-06
7.11626729e+00 1.25935024e-04 3.02280424e-06
7.09170646e+00 1.25898426e-04 3.02280424e-06
7.06723039e+00 1.25075017e-04 3.02280424e-06
7.04283879e+00 1.25426454e-04 3.02280424e-06
7.01853138e+00 1.26009325e-04 3.02280424e-06
6.99430787e+00 1.24937557e-04 3.02280424e-06
6.97016796e+00 1.25291519e-04 3.02280424e-06
6.94611136e+00 1.25813422e-04 3.02280424e-06
6.92213779e+00 1.25732948e-04 3.02280424e-06
6.89824697e+00 1.25793791e-04 3.02280424e-06
6.87443860e+00 1.26383085e-04 3.02280424e-06
6.85071240e+00 1.25450515e-04 3.02280424e-06
6.82706809e+00 1.26884732e-04 3.02280424e-06
6.80350538e+00 1.26303015e-04 3.02280424e-06
6.78002400e+00 1.26139286e-04 3.02280424e-06
6.75662366e+00 1.26059895e-04 3.02280424e-06
6.73330408e+00 1.25335826e-04 3.02280424e-06
6.71006499e+00 1.25672839e-04 3.02280424e-06
6.68690611e+00 1.26328777e-04 3.02280424e-06
6.66382715e+00 1.26800279e-04 3.02280424e-06
6.64082785e+00 1.26319314e-04 3.02280424e-06
6.61790793e+00 1.25848999e-04 3.02280424e-06
6.59506711e+00 1.26692638e-04 3.02280424e-06
6.57230512e+00 1.25926917e-04 3.02280424e-06
6.54962170e+00 1.25451326e-04 3.02280424e-06
6.52701656e+00 1.25484061e-04 3.02280424e-06
6.50448944e+00 1.24785108e-04 3.02280424e-06
6.48204007e+00 1.25730741e-04 3.02280424e-06
6.45966819e+00 1.24076946e-04 3.02280424e-06
6.43737351e+00 1.23927903e-04 3.02280424e-06
6.41515579e+00 1.24312437e-04 3.02280424e-06
6.39301474e+00 1.23281478e-04 3.02280424e-06
6.37095011e+00 1.23092049e-04 3.02280424e-06
6.34896163e+00 1.23460090e-04 3.02280424e-06
6.32704905e+00 1.23207470e-04 3.02280424e-06
6.30521209e+00 1.23374112e-04 3.02280424e-06
6.28345050e+00 1.23072101e-04 3.02280424e-06
6.26176402e+00 1.23582405e-04 3.02280424e-06
6.24015238e+00 1.23389982e-04 3.02280424e-06
6.21861534e+00 1.23565887e-04 3.02280424e-06
6.19715262e+00 1.23361768e-04 3.02280424e-06
6.17576399e+00 1.23998487e-04 3.02280424e-06
6.15444917e+00 1.24146244e-04 3.02280424e-06
6.13320792e+00 1.23171151e-04 3.02280424e-06
6.11203998e+00 1.24363949e-04 3.02280424e-06
6.09094509e+00 1.23459493e-04 3.02280424e-06
6.06992302e+00 1.23660840e-04 3.02280424e-06
6.04897350e+00 1.24491425e-04 3.02280424e-06
6.02809628e+00 1.24378264e-04 3.02280424e-06
6.00729112e+00 1.23042078e-04 3.02280424e-06
5.98655776e+00 1.24437638e-04 3.02280424e-06
5.96589596e+00 1.24349681e-04 3.02280424e-06
5.94530548e+00 1.24808836e-04 3.02280424e-06
5.92478606e+00 1.23988829e-04 3.02280424e-06
5.90433746e+00 1.24428093e-04 3.02280424e-06
5.88395943e+00 1.24664755e-04 3.02280424e-06
5.86365174e+00 1.24350474e-04 3.02280424e-06
5.84341413e+00 1.24823412e-04 3.02280424e-06
5.82324638e+00 1.24638041e-04 3.02280424e-06
5.80314823e+00 1.24359043e-04 3.02280424e-06
5.78311944e+00 1.25067918e-04 3.02280424e-06
5.76315978e+00 1.24828878e-04 3.02280424e-06
5.74326902e+00 1.24296857e-04 3.02280424e-06
5.72344690e+00 1.25088557e-04 3.02280424e-06
5.70369319e+00 1.24157322e-04 3.02280424e-06
5.68400766e+00 1.25209307e-04 3.02280424e-06
5.66439007e+00 1.24587224e-04 3.02280424e-06
5.64484020e+00 1.24535421e-04 3.02280424e-06
5.62535779e+00 1.24671733e-04 3.02280424e-06
5.60594263e+00 1.24787370e-04 3.02280424e-06
5.58659447e+00 1.25076132e-04 3.02280424e-06
5.56731309e+00 1.24734152e-04 3.02280424e-06
5.54809826e+00 1.24958831e-04 3.02280424e-06
5.52894975e+00 1.25165748e-04 3.02280424e-06
5.50986732e+00 1.25295760e-04 3.02280424e-06
5.49085076e+00 1.24428917e-04 3.02280424e-06
5.47189983e+00 1.24963194e-04 3.02280424e-06
5.45301430e+00 1.24689534e-04 3.02280424e-06
5.43419396e+00 1.24531798e-04 3.02280424e-06
5.41543857e+00 1.25528117e-04 3.02280424e-06
5.39674791e+00 1.24975676e-04 3.02280424e-06
5.37812176e+00 1.24035855e-04 3.02280424e-06
5.35955990e+00 1.24624216e-04 3.02280424e-06
5.34106210e+00 1.24511585e-04 3.02280424e-06
5.32262815e+00 1.24160504e-04 3.02280424e-06
5.30425781e+00 1.24109378e-04 3.02280424e-06
5.28595088e+00 1.25154925e-04 3.02280424e-06
5.26770713e+00 1.23790724e-04 3.02280424e-06
5.24952635e+00 1.24232054e-04 3.02280424e-06
5.23140832e+00 1.24291852e-04 3.02280424e-06
5.21335282e+00 1.24175841e-04 3.02280424e-06
5.19535963e+00 1.23983709e-04 3.02280424e-06
5.17742855e+00 1.23448574e-04 3.02280424e-06
5.15955935e+00 1.23364348e-04 3.02280424e-06
5.14175183e+00 1.24141084e-04 3.02280424e-06
5.12400576e+00 1.23787648e-04 3.02280424e-06
5.10632095e+00 1.24059264e-04 3.02280424e-06
5.08869717e+00 1.23364514e-04 3.02280424e-06
5.07113422e+00 1.23465165e-04 3.02280424e-06
5.05363188e+00 1.23187021e-04 3.02280424e-06
5.03618995e+00 1.23046061e-04 3.02280424e-06
5.01880822e+00 1.23963196e-04 3.02280424e-06
5.00148648e+00 1.23219206e-04 3.02280424e-06
4.98422452e+00 1.23315095e-04 3.02280424e-06
4.96702214e+00 1.23153050e-04 3.02280424e-06
4.94987914e+00 1.23479698e-04 3.02280424e-06
4.93279529e+00 1.23086477e-04 3.02280424e-06
4.91577042e+00 1.22782355e-04 3.02280424e-06
4.89880430e+00 1.23569322e-04 3.02280424e-06
4.88189673e+00 1.22748517e-04 3.02280424e-06
4.86504752e+00 1.22690291e-04 3.02280424e-06
4.84825647e+00 1.22537906e-04 3.02280424e-06
4.83152336e+00 1.23093525e-04 3.02280424e-06
4.81484801e+00 1.22852411e-04 3.02280424e-06
4.79823021e+00 1.22183615e-04 3.02280424e-06
4.78166977e+00 1.23283483e-04 3.02280424e-06
4.76516648e+00 1.22936926e-04 3.02280424e-06
4.74872015e+00 1.22521802e-04 3.02280424e-06
4.73233058e+00 1.23159135e-04 3.02280424e-06
4.71599758e+00 1.23067298e-04 3.02280424e-06
4.69972095e+00 1.22434635e-04 3.02280424e-06
4.68350050e+00 1.22228324e-04 3.02280424e-06
4.66733603e+00 1.22673346e-04 3.02280424e-06
4.65122734e+00 1.22798993e-04 3.02280424e-06
4.63517426e+00 1.22511276e-04 3.02280424e-06
4.61917658e+00 1.22582861e-04 3.02280424e-06
4.60323411e+00 1.22085082e-04 3.02280424e-06
4.58734667e+00 1.21207463e-04 3.02280424e-06
4.57151406e+00 1.22252988e-04 3.02280424e-06
4.55573610e+00 1.21837430e-04 3.02280424e-06
4.54001259e+00 1.21680765e-04 3.02280424e-06
4.52434335e+00 1.21702847e-04 3.02280424e-06
4.50872819e+00 1.21659189e-04 3.02280424e-06
4.49316692e+00 1.21896129e-04 3.02280424e-06
4.47765936e+00 1.21792311e-04 3.02280424e-06
4.46220532e+00 1.22053015e-04 3.02280424e-06
4.44680462e+00 1.22028935e-04 3.02280424e-06
4.43145707e+00 1.22289449e-04 3.02280424e-06
4.41616249e+00 1.21587276e-04 3.02280424e-06
