# wavelength(micron) (Rp/Rs)^2 std((Rp/Rs)^2)
1.55709099e+00 1.09711779e-04 2.23548564e-06
1.54167424e+00 1.10023802e-04 2.23548564e-06
1.52641014e+00 1.10292649e-04 2.23548564e-06
1.51129717e+00 1.10404575e-04 2.23548564e-06
1.49633383e+00 1.11007106e-04 2.23548564e-06
1.48151865e+00 1.11041654e-04 2.23548564e-06
1.46685014e+00 1.11130976e-04 2.23548564e-06
1.45232688e+00 1.11491173e-04 2.23548564e-06
1.43794740e+00 1.11639708e-04 2.23548564e-06
1.42371030e+00 1.11785110e-04 2.23548564e-06
1.40961416e+00 1.11466681e-04 2.23548564e-06
1.39565758e+00 1.11323246e-04 2.23548564e-06
1.38183919e+00 1.11285855e-04 2.23548564e-06
1.36815761e+00 1.11638419e-04 2.23548564e-06
1.35461150e+00 1.11181880e-04 2.23548564e-06
1.34119950e+00 1.11086803e-04 2.23548564e-06
1.32792030e+00 1.08521811e-04 2.23548564e-06
1.31477257e+00 1.07643505e-04 2.23548564e-06
1.30175502e+00 1.07328070e-04 2.23548564e-06
1.28886636e+00 1.07087112e-04 2.23548564e-06
1.27610531e+00 1.07088564e-04 2.23548564e-06
1.26347060e+00 1.06975341e-04 2.23548564e-06
1.25096099e+00 1.06933845e-04 2.23548564e-06
1.23857524e+00 1.07274016e-04 2.23548564e-06
1.22631212e+00 1.07528405e-04 2.23548564e-06
1.21417041e+00 1.07733916e-04 2.23548564e-06
1.20214892e+00 1.08094213e-04 2.23548564e-06
1.19024646e+00 1.08385629e-04 2.23548564e-06
1.17846184e+00 1.08883266e-04 2.23548564e-06
1.16679390e+00 1.08913690e-04 2.23548564e-06
1.15524149e+00 1.08854217e-04 2.23548564e-06
1.14380345e+00 1.08617175e-04 2.23548564e-06
1.13247867e+00 1.08936099e-04 2.23548564e-06
1.12126601e+00 1.08456352e-04 2.23548564e-06
1.11016436e+00 1.08413216e-04 2.23548564e-06
1.09917264e+00 1.07793691e-04 2.23548564e-06
1.08828974e+00 1.06780811e-04 2.23548564e-06
1.07751459e+00 1.05949775e-04 2.23548564e-06
1.06684613e+00 1.05890315e-04 2.23548564e-06
1.05628330e+00 1.05957334e-04 2.23548564e-06
1.04582505e+00 1.06038773e-04 2.23548564e-06
1.03547034e+00 1.06208819e-04 2.23548564e-06
1.02521816e+00 1.06593205e-04 2.23548564e-06
1.01506749e+00 1.06756340e-04 2.23548564e-06
1.00501732e+00 1.07088179e-04 2.23548564e-06
9.95066649e-01 1.07455945e-04 2.23548564e-06
9.85214504e-01 1.07769454e-04 2.23548564e-06
9.75459905e-01 1.07877353e-04 2.23548564e-06
9.65801886e-01 1.07901152e-04 2.23548564e-06
9.56239491e-01 1.07908583e-04 2.23548564e-06
9.46771773e-01 1.07916653e-04 2.23548564e-06
9.37397795e-01 1.08202665e-04 2.23548564e-06
9.28116629e-01 1.07947972e-04 2.23548564e-06
9.18927355e-01 1.06575804e-04 2.23548564e-06
9.09829065e-01 1.06117353e-04 2.23548564e-06
9.00820856e-01 1.06242086e-04 2.23548564e-06
8.91901838e-01 1.06060102e-04 2.23548564e-06
8.83071126e-01 1.05529230e-04 2.23548564e-06
8.74327848e-01 1.05618029e-04 2.23548564e-06
8.65671137e-01 1.05719719e-04 2.23548564e-06
8.57100135e-01 1.05838979e-04 2.23548564e-06
8.48613995e-01 1.06082886e-04 2.23548564e-06
8.40211877e-01 1.06183423e-04 2.23548564e-06
8.31892947e-01 1.06226314e-04 2.23548564e-06
8.23656383e-01 1.06223762e-04 2.23548564e-06
8.15501370e-01 1.06293961e-04 2.23548564e-06
8.07427099e-01 1.06040898e-04 2.23548564e-06
7.99432771e-01 1.05767580e-04 2.23548564e-06
7.91517595e-01 1.05749457e-04 2.23548564e-06
7.83680787e-01 1.05772495e-04 2.23548564e-06
7.75921571e-01 1.05779652e-04 2.23548564e-06
7.68239180e-01 1.05832446e-04 2.23548564e-06
7.60632851e-01 1.05940502e-04 2.23548564e-06
7.53101833e-01 1.06130966e-04 2.23548564e-06
7.45645379e-01 1.06196168e-04 2.23548564e-06
